STATION_NAME,DATE,AVEMAX
MIDVALE UT US,19121001,62.2
MIDVALE UT US,19121101,53.4
MIDVALE UT US,19121201,39.6
MIDVALE UT US,19130101,36.9
MIDVALE UT US,19130201,41.9
MIDVALE UT US,19130301,49.3
MIDVALE UT US,19130401,65.5
MIDVALE UT US,19130501,82.8
MIDVALE UT US,19130601,91
MIDVALE UT US,19130701,89.2
MIDVALE UT US,19130801,92.5
MIDVALE UT US,19130901,79
MIDVALE UT US,19131001,65.1
MIDVALE UT US,19131101,55.8
MIDVALE UT US,19131201,40.8
MIDVALE UT US,19140101,43.9
MIDVALE UT US,19140201,43.3
MIDVALE UT US,19140301,59
MIDVALE UT US,19140401,64.8
MIDVALE UT US,19140501,79.2
MIDVALE UT US,19140601,83.5
MIDVALE UT US,19140701,90.1
MIDVALE UT US,19140801,92.7
MIDVALE UT US,19140901,80.8
MIDVALE UT US,19141001,69.3
MIDVALE UT US,19141101,58.3
MIDVALE UT US,19141201,39
MIDVALE UT US,19150101,37.8
MIDVALE UT US,19150201,45.9
MIDVALE UT US,19150301,57.6
MIDVALE UT US,19150401,71.1
MIDVALE UT US,19150501,71.6
MIDVALE UT US,19150601,81
MIDVALE UT US,19150701,92.5
MIDVALE UT US,19150801,98.1
MIDVALE UT US,19150901,81
MIDVALE UT US,19151001,73.8
MIDVALE UT US,19151101,53.6
MIDVALE UT US,19151201,42.6
MIDVALE UT US,19160101,36.7
MIDVALE UT US,19160201,46.6
MIDVALE UT US,19160301,59.2
MIDVALE UT US,19160401,66.7
MIDVALE UT US,19160501,70.2
MIDVALE UT US,19160601,83.5
MIDVALE UT US,19160701,93.2
MIDVALE UT US,19160801,89.2
MIDVALE UT US,19160901,82.4
MIDVALE UT US,19161001,63.3
MIDVALE UT US,19161101,48.4
MIDVALE UT US,19161201,36.3
MIDVALE UT US,19170101,30
MIDVALE UT US,19170201,38.1
MIDVALE UT US,19170301,43.7
MIDVALE UT US,19170401,59.2
MIDVALE UT US,19170501,68.4
MIDVALE UT US,19170601,82.9
MIDVALE UT US,19170701,95
MIDVALE UT US,19170801,92.7
MIDVALE UT US,19170901,83.1
MIDVALE UT US,19171001,71.2
MIDVALE UT US,19171101,56.5
MIDVALE UT US,19171201,50.7
MIDVALE UT US,19180101,41.2
MIDVALE UT US,19180201,45.9
MIDVALE UT US,19180301,58.6
MIDVALE UT US,19180401,61
MIDVALE UT US,19180501,71.4
MIDVALE UT US,19180601,92.1
MIDVALE UT US,19180701,88.3
MIDVALE UT US,19180801,82.2
MIDVALE UT US,19180901,82
MIDVALE UT US,19181001,68.5
MIDVALE UT US,19181101,50.9
MIDVALE UT US,19181201,40.8
MIDVALE UT US,19190101,43.5
MIDVALE UT US,19190201,42.8
MIDVALE UT US,19190301,55.4
MIDVALE UT US,19190401,67.8
MIDVALE UT US,19190501,79.5
MIDVALE UT US,19190601,91.4
MIDVALE UT US,19190701,97
MIDVALE UT US,19190801,93.7
MIDVALE UT US,19190901,82
MIDVALE UT US,19191001,57.9
MIDVALE UT US,19191101,49.6
MIDVALE UT US,19191201,35.6
MIDVALE UT US,19200101,39.9
MIDVALE UT US,19200201,48.7
MIDVALE UT US,19200301,49.3
MIDVALE UT US,19200401,55.2
MIDVALE UT US,19200501,71.4
MIDVALE UT US,19200601,84.4
MIDVALE UT US,19200701,95.4
MIDVALE UT US,19200801,90.3
MIDVALE UT US,19200901,80.2
MIDVALE UT US,19201001,61.5
MIDVALE UT US,19201101,52.3
MIDVALE UT US,19201201,40.6
MIDVALE UT US,19210101,43.7
MIDVALE UT US,19210201,48.6
MIDVALE UT US,19210301,59.9
MIDVALE UT US,19210401,60.6
MIDVALE UT US,19210501,74.1
MIDVALE UT US,19210601,87.1
MIDVALE UT US,19210701,94.3
MIDVALE UT US,19210801,90.7
MIDVALE UT US,19210901,82.4
MIDVALE UT US,19211001,76.1
MIDVALE UT US,19211101,59.4
MIDVALE UT US,19211201,48
MIDVALE UT US,19220101,34.7
MIDVALE UT US,19220201,40.3
MIDVALE UT US,19220301,48.6
MIDVALE UT US,19220401,56.8
MIDVALE UT US,19220501,73.2
MIDVALE UT US,19220601,90.5
MIDVALE UT US,19220701,94.1
MIDVALE UT US,19220801,91
MIDVALE UT US,19220901,87.6
MIDVALE UT US,19221001,69.3
MIDVALE UT US,19221101,46.9
MIDVALE UT US,19221201,40.8
MIDVALE UT US,19230101,44.2
MIDVALE UT US,19230201,36.5
MIDVALE UT US,19230301,48.2
MIDVALE UT US,19230401,61
MIDVALE UT US,19230501,72.5
MIDVALE UT US,19230601,79.5
MIDVALE UT US,19230701,92.3
MIDVALE UT US,19230801,88.5
MIDVALE UT US,19230901,78.3
MIDVALE UT US,19231001,61.7
MIDVALE UT US,19231101,55.6
MIDVALE UT US,19231201,36.9
MIDVALE UT US,19240101,34.9
MIDVALE UT US,19240201,50
MIDVALE UT US,19240301,46.8
MIDVALE UT US,19240401,63.3
MIDVALE UT US,19240501,76.8
MIDVALE UT US,19240601,86.9
MIDVALE UT US,19240701,92.3
MIDVALE UT US,19240801,91.2
MIDVALE UT US,19240901,80.4
MIDVALE UT US,19241001,66.9
MIDVALE UT US,19241101,50
MIDVALE UT US,19241201,32.9
MIDVALE UT US,19250101,37.2
MIDVALE UT US,19250201,50.4
MIDVALE UT US,19250301,58.5
MIDVALE UT US,19250401,65.7
MIDVALE UT US,19250501,78.3
MIDVALE UT US,19250601,78.6
MIDVALE UT US,19250701,93.2
MIDVALE UT US,19250801,88
MIDVALE UT US,19250901,77.9
MIDVALE UT US,19251001,65.8
MIDVALE UT US,19251101,51.4
MIDVALE UT US,19251201,41.9
MIDVALE UT US,19260101,39.2
MIDVALE UT US,19260201,48.9
MIDVALE UT US,19260301,56.7
MIDVALE UT US,19260401,68.9
MIDVALE UT US,19260501,74.3
MIDVALE UT US,19260601,87.3
MIDVALE UT US,19260701,91.6
MIDVALE UT US,19260801,89.1
MIDVALE UT US,19260901,78.6
MIDVALE UT US,19261001,69.4
MIDVALE UT US,19261101,57.7
MIDVALE UT US,19261201,38.5
MIDVALE UT US,19270101,42.8
MIDVALE UT US,19270201,45.9
MIDVALE UT US,19270301,52.9
MIDVALE UT US,19270401,62.6
MIDVALE UT US,19270501,70.5
MIDVALE UT US,19270601,82.6
MIDVALE UT US,19270701,92.1
MIDVALE UT US,19270801,87.4
MIDVALE UT US,19270901,77.9
MIDVALE UT US,19271001,69.1
MIDVALE UT US,19271101,55.6
MIDVALE UT US,19271201,37.2
MIDVALE UT US,19280101,37.9
MIDVALE UT US,19280201,44.8
MIDVALE UT US,19280301,55.8
MIDVALE UT US,19280401,61
MIDVALE UT US,19280501,76.8
MIDVALE UT US,19280601,80.1
MIDVALE UT US,19280701,91.9
MIDVALE UT US,19280801,89.8
MIDVALE UT US,19280901,83.7
MIDVALE UT US,19281001,67.8
MIDVALE UT US,19281101,50.4
MIDVALE UT US,19281201,37
MIDVALE UT US,19290101,34.9
MIDVALE UT US,19290201,35.6
MIDVALE UT US,19290301,51.1
MIDVALE UT US,19290401,59.5
MIDVALE UT US,19290501,73.9
MIDVALE UT US,19290601,82.9
MIDVALE UT US,19290701,92.8
MIDVALE UT US,19290801,91.9
MIDVALE UT US,19290901,75.9
MIDVALE UT US,19291001,69.6
MIDVALE UT US,19291101,50.7
MIDVALE UT US,19291201,47.7
MIDVALE UT US,19300101,33.4
MIDVALE UT US,19300201,50.5
MIDVALE UT US,19300301,55.4
MIDVALE UT US,19300401,72.7
MIDVALE UT US,19300501,72
MIDVALE UT US,19300601,86
MIDVALE UT US,19300701,93.4
MIDVALE UT US,19300801,88.9
MIDVALE UT US,19300901,80.2
MIDVALE UT US,19301001,64.6
MIDVALE UT US,19301101,47.3
MIDVALE UT US,19301201,30.9
MIDVALE UT US,19310101,33.8
MIDVALE UT US,19310201,41.9
MIDVALE UT US,19310301,54.9
MIDVALE UT US,19310401,69.1
MIDVALE UT US,19310501,76.5
MIDVALE UT US,19310601,90
MIDVALE UT US,19310701,96.8
MIDVALE UT US,19310801,93
MIDVALE UT US,19310901,82.6
MIDVALE UT US,19311001,72.5
MIDVALE UT US,19311101,49.6
MIDVALE UT US,19311201,38.7
MIDVALE UT US,19320101,33.3
MIDVALE UT US,19320201,42.8
MIDVALE UT US,19320301,53.2
MIDVALE UT US,19320401,68.4
MIDVALE UT US,19320501,77.2
MIDVALE UT US,19320601,83.5
MIDVALE UT US,19320701,91.8
MIDVALE UT US,19320801,90.7
MIDVALE UT US,19320901,83.7
MIDVALE UT US,19321001,64.8
MIDVALE UT US,19321101,56.8
MIDVALE UT US,19321201,33.8
MIDVALE UT US,19330101,37.9
MIDVALE UT US,19330201,31.1
MIDVALE UT US,19330301,52.5
MIDVALE UT US,19330401,62.1
MIDVALE UT US,19330501,66.9
MIDVALE UT US,19330601,90.7
MIDVALE UT US,19330701,96.8
MIDVALE UT US,19330801,90.1
MIDVALE UT US,19330901,85.5
MIDVALE UT US,19331001,75.6
MIDVALE UT US,19331101,57.6
MIDVALE UT US,19331201,51.3
MIDVALE UT US,19340101,44.4
MIDVALE UT US,19340201,53.8
MIDVALE UT US,19340301,64.6
MIDVALE UT US,19340401,75.2
MIDVALE UT US,19340501,85.5
MIDVALE UT US,19340601,85.6
MIDVALE UT US,19340701,97.5
MIDVALE UT US,19340801,94.1
MIDVALE UT US,19340901,81.7
MIDVALE UT US,19341001,72
MIDVALE UT US,19341101,53.1
MIDVALE UT US,19341201,40.8
MIDVALE UT US,19350101,43.3
MIDVALE UT US,19350201,46.6
MIDVALE UT US,19350301,50.5
MIDVALE UT US,19350401,61
MIDVALE UT US,19350501,66
MIDVALE UT US,19350601,84.6
MIDVALE UT US,19350701,95.5
MIDVALE UT US,19350801,92.7
MIDVALE UT US,19350901,84.6
MIDVALE UT US,19351001,67.1
MIDVALE UT US,19351101,47.3
MIDVALE UT US,19351201,40.6
MIDVALE UT US,19360101,38.7
MIDVALE UT US,19360201,43
MIDVALE UT US,19360301,52
MIDVALE UT US,19360401,67.6
MIDVALE UT US,19360501,78.1
MIDVALE UT US,19360601,87.1
MIDVALE UT US,19360701,94.3
MIDVALE UT US,19360801,91.6
MIDVALE UT US,19360901,79
MIDVALE UT US,19361001,67.3
MIDVALE UT US,19361101,47.8
MIDVALE UT US,19361201,42.4
MIDVALE UT US,19370101,24.8
MIDVALE UT US,19370201,41.7
MIDVALE UT US,19370301,52.3
MIDVALE UT US,19370401,59.9
MIDVALE UT US,19370501,76.6
MIDVALE UT US,19370601,82
MIDVALE UT US,19370701,92.7
MIDVALE UT US,19370801,92.5
MIDVALE UT US,19370901,84.2
MIDVALE UT US,19371001,68.2
MIDVALE UT US,19371101,55
MIDVALE UT US,19371201,46.6
MIDVALE UT US,19380101,44.8
MIDVALE UT US,19380201,46.4
MIDVALE UT US,19380301,50.9
MIDVALE UT US,19380401,63.9
MIDVALE UT US,19380501,68
MIDVALE UT US,19380601,84.7
MIDVALE UT US,19380701,90.1
MIDVALE UT US,19380801,90.3
MIDVALE UT US,19380901,86
MIDVALE UT US,19381001,67.1
MIDVALE UT US,19381101,43.2
MIDVALE UT US,19381201,42.6
MIDVALE UT US,19390101,39.6
MIDVALE UT US,19390201,34.7
MIDVALE UT US,19390301,54.7
MIDVALE UT US,19390401,66.6
MIDVALE UT US,19390501,76.1
MIDVALE UT US,19390601,80.4
MIDVALE UT US,19390701,93
MIDVALE UT US,19390801,92.3
MIDVALE UT US,19390901,79
MIDVALE UT US,19391001,65.7
MIDVALE UT US,19391101,58.1
MIDVALE UT US,19391201,48.2
MIDVALE UT US,19400101,38.7
MIDVALE UT US,19400201,45.9
MIDVALE UT US,19400301,57.6
MIDVALE UT US,19400401,63
MIDVALE UT US,19400501,80.6
MIDVALE UT US,19400601,89.4
MIDVALE UT US,19400701,96.3
MIDVALE UT US,19400801,94.6
MIDVALE UT US,19400901,78.3
MIDVALE UT US,19401001,70
MIDVALE UT US,19401101,45.9
MIDVALE UT US,19401201,43.5
MIDVALE UT US,19410101,39.4
MIDVALE UT US,19410201,47.8
MIDVALE UT US,19410301,54.7
MIDVALE UT US,19410401,57.9
MIDVALE UT US,19410501,73.8
MIDVALE UT US,19410601,80.2
MIDVALE UT US,19410701,92.3
MIDVALE UT US,19410801,87.4
MIDVALE UT US,19410901,75
MIDVALE UT US,19411001,61.5
MIDVALE UT US,19411101,51.4
MIDVALE UT US,19411201,44.1
MIDVALE UT US,19420101,33.3
MIDVALE UT US,19420201,37.9
MIDVALE UT US,19420301,48.9
MIDVALE UT US,19420401,65.1
MIDVALE UT US,19420501,68
MIDVALE UT US,19420601,82.9
MIDVALE UT US,19420701,96.1
MIDVALE UT US,19420801,92.7
MIDVALE UT US,19420901,83.3
MIDVALE UT US,19421001,67.5
MIDVALE UT US,19421101,53.6
MIDVALE UT US,19421201,42.4
MIDVALE UT US,19430101,39.7
MIDVALE UT US,19430201,44.8
MIDVALE UT US,19430301,52.7
MIDVALE UT US,19430401,71.8
MIDVALE UT US,19430501,70.3
MIDVALE UT US,19430601,79.9
MIDVALE UT US,19430701,93.4
MIDVALE UT US,19430801,92.1
MIDVALE UT US,19430901,86
MIDVALE UT US,19431001,71.1
MIDVALE UT US,19431101,54.7
MIDVALE UT US,19431201,42.3
MIDVALE UT US,19440101,33.6
MIDVALE UT US,19440201,41.5
MIDVALE UT US,19440301,46.4
MIDVALE UT US,19440401,57.9
MIDVALE UT US,19440501,73.6
MIDVALE UT US,19440601,78.1
MIDVALE UT US,19440701,94.1
MIDVALE UT US,19440801,92.3
MIDVALE UT US,19440901,82
MIDVALE UT US,19441001,74.1
MIDVALE UT US,19441101,48.2
MIDVALE UT US,19441201,40.8
MIDVALE UT US,19450101,43
MIDVALE UT US,19450201,46.2
MIDVALE UT US,19450301,51.1
MIDVALE UT US,19450401,58.1
MIDVALE UT US,19450501,74.1
MIDVALE UT US,19450601,75
MIDVALE UT US,19450701,94.5
MIDVALE UT US,19450801,90.5
MIDVALE UT US,19450901,77.2
MIDVALE UT US,19451001,68.9
MIDVALE UT US,19451101,48.7
MIDVALE UT US,19451201,39.2
MIDVALE UT US,19460101,36.7
MIDVALE UT US,19460201,42.8
MIDVALE UT US,19460301,55
MIDVALE UT US,19460401,67.3
MIDVALE UT US,19460501,68.2
MIDVALE UT US,19460601,83.3
MIDVALE UT US,19460701,89.8
MIDVALE UT US,19460801,88.3
MIDVALE UT US,19460901,77.9
MIDVALE UT US,19461001,56.8
MIDVALE UT US,19461101,48.7
MIDVALE UT US,19461201,45
MIDVALE UT US,19470101,34
MIDVALE UT US,19470201,47.5
MIDVALE UT US,19470301,55.6
MIDVALE UT US,19470401,59
MIDVALE UT US,19470501,74.3
MIDVALE UT US,19470601,73.8
MIDVALE UT US,19470701,90.1
MIDVALE UT US,19470801,84.9
MIDVALE UT US,19470901,77.7
MIDVALE UT US,19471001,67.3
MIDVALE UT US,19471101,42.4
MIDVALE UT US,19471201,38.3
MIDVALE UT US,19480101,39.2
MIDVALE UT US,19480201,43.2
MIDVALE UT US,19480301,45.5
MIDVALE UT US,19480401,61.7
MIDVALE UT US,19480501,73.4
MIDVALE UT US,19480601,79.9
MIDVALE UT US,19480701,89.1
MIDVALE UT US,19480801,88.7
MIDVALE UT US,19480901,80.1
MIDVALE UT US,19481001,66.4
MIDVALE UT US,19481101,44.4
MIDVALE UT US,19481201,35.8
MIDVALE UT US,19490101,23.4
MIDVALE UT US,19490201,34.9
MIDVALE UT US,19490301,52.5
MIDVALE UT US,19490401,66.6
MIDVALE UT US,19490501,70.5
MIDVALE UT US,19490601,78.4
MIDVALE UT US,19490701,89.2
MIDVALE UT US,19490801,89.1
MIDVALE UT US,19490901,80.8
MIDVALE UT US,19491001,59
MIDVALE UT US,19491101,57.7
MIDVALE UT US,19491201,38.7
MIDVALE UT US,19500101,36.7
MIDVALE UT US,19500201,46
MIDVALE UT US,19500301,51.3
MIDVALE UT US,19500401,61.5
MIDVALE UT US,19500501,65.7
MIDVALE UT US,19500601,80.8
MIDVALE UT US,19500701,85.8
MIDVALE UT US,19500801,87.6
MIDVALE UT US,19500901,74.5
MIDVALE UT US,19501001,72.3
MIDVALE UT US,19501101,53.8
MIDVALE UT US,19501201,41
MIDVALE UT US,19510101,39.9
MIDVALE UT US,19510201,48.4
MIDVALE UT US,19510301,51.3
MIDVALE UT US,19510401,65.1
MIDVALE UT US,19510501,72
MIDVALE UT US,19510601,79
MIDVALE UT US,19510701,92.3
MIDVALE UT US,19510801,87.1
MIDVALE UT US,19510901,82.4
MIDVALE UT US,19511001,63
MIDVALE UT US,19511101,48
MIDVALE UT US,19511201,36.1
MIDVALE UT US,19520101,36.7
MIDVALE UT US,19520201,40.3
MIDVALE UT US,19520301,42.8
MIDVALE UT US,19520401,64.4
MIDVALE UT US,19520501,75.2
MIDVALE UT US,19520601,83.3
MIDVALE UT US,19520701,90.9
MIDVALE UT US,19520801,91.2
MIDVALE UT US,19520901,85.8
MIDVALE UT US,19521001,77.2
MIDVALE UT US,19521101,47.3
MIDVALE UT US,19521201,41
MIDVALE UT US,19530101,49.3
MIDVALE UT US,19530201,47.3
MIDVALE UT US,19530301,56.3
MIDVALE UT US,19530401,59
MIDVALE UT US,19530501,66.4
MIDVALE UT US,19530601,84
MIDVALE UT US,19530701,94.6
MIDVALE UT US,19530801,91.4
MIDVALE UT US,19530901,86.5
MIDVALE UT US,19531001,70
MIDVALE UT US,19531101,57.9
MIDVALE UT US,19531201,38.8
MIDVALE UT US,19540101,44.1
MIDVALE UT US,19540201,46.2
MIDVALE UT US,19540301,50.2
MIDVALE UT US,19540401,68
MIDVALE UT US,19540501,77.7
MIDVALE UT US,19540601,80.6
MIDVALE UT US,19540701,95.5
MIDVALE UT US,19540801,90.1
MIDVALE UT US,19540901,81
MIDVALE UT US,19541001,68.5
MIDVALE UT US,19541101,58.1
MIDVALE UT US,19541201,39.6
MIDVALE UT US,19550101,33.1
MIDVALE UT US,19550201,34.5
MIDVALE UT US,19550301,47.3
MIDVALE UT US,19550401,59.9
MIDVALE UT US,19550501,72.1
MIDVALE UT US,19550601,80.8
MIDVALE UT US,19550701,92.7
MIDVALE UT US,19550801,93.4
MIDVALE UT US,19550901,82
MIDVALE UT US,19551001,69.3
MIDVALE UT US,19551101,47.7
MIDVALE UT US,19551201,45.7
MIDVALE UT US,19560101,47.3
MIDVALE UT US,19560201,36.9
MIDVALE UT US,19560301,56.5
MIDVALE UT US,19560401,63.9
MIDVALE UT US,19560501,75.7
MIDVALE UT US,19560601,87.4
MIDVALE UT US,19560701,94.5
MIDVALE UT US,19560801,91
MIDVALE UT US,19560901,87.1
MIDVALE UT US,19561001,68.2
MIDVALE UT US,19561101,47.1
MIDVALE UT US,19561201,41.4
MIDVALE UT US,19570101,37
MIDVALE UT US,19570201,51.4
MIDVALE UT US,19570301,54.3
MIDVALE UT US,19570401,59.9
MIDVALE UT US,19570501,70
MIDVALE UT US,19570601,82.6
MIDVALE UT US,19570701,93.9
MIDVALE UT US,19570801,91.9
MIDVALE UT US,19570901,83.1
MIDVALE UT US,19571001,66.7
MIDVALE UT US,19571101,44.6
MIDVALE UT US,19571201,43.5
MIDVALE UT US,19580101,39.6
MIDVALE UT US,19580201,51.8
MIDVALE UT US,19580301,49.8
MIDVALE UT US,19580401,59.2
MIDVALE UT US,19580501,82
MIDVALE UT US,19580601,88.2
MIDVALE UT US,19580701,92.8
MIDVALE UT US,19580801,94.3
MIDVALE UT US,19580901,84.6
MIDVALE UT US,19581001,74.7
MIDVALE UT US,19630101,36.5
MIDVALE UT US,19651101,60.3
MIDVALE UT US,19651201,40.1
MIDVALE UT US,19670801,95
MIDVALE UT US,19681101,36.1
MIDVALE UT US,19691001,59.5
MIDVALE UT US,19700301,50.5
MURRAY UT US,19240101,32.4
MURRAY UT US,19240201,47.8
MURRAY UT US,19240301,42.8
MURRAY UT US,19240401,60.1
MURRAY UT US,19240501,74.8
MURRAY UT US,19240601,83.7
MURRAY UT US,19240701,88.9
MURRAY UT US,19240801,87.4
MURRAY UT US,19240901,77.4
MURRAY UT US,19241001,62.2
MURRAY UT US,19241101,48
MURRAY UT US,19241201,31.1
MURRAY UT US,19250101,35.2
MURRAY UT US,19250201,48.2
MURRAY UT US,19250301,55.9
MURRAY UT US,19250401,62.2
MURRAY UT US,19250501,75.2
MURRAY UT US,19250601,77.5
MURRAY UT US,19250701,90.3
MURRAY UT US,19250801,81.9
MURRAY UT US,19250901,72.5
MURRAY UT US,19251001,63.7
MURRAY UT US,19251101,48.2
MURRAY UT US,19251201,41.9
MURRAY UT US,19260101,37.8
MURRAY UT US,19260201,46.9
MURRAY UT US,19260301,56.1
MURRAY UT US,19260401,66.4
MURRAY UT US,19260501,71.6
MURRAY UT US,19260601,84.2
MURRAY UT US,19260701,88.7
MURRAY UT US,19260801,86.5
MURRAY UT US,19260901,75
MURRAY UT US,19261001,68.2
MURRAY UT US,19261101,54.1
MURRAY UT US,19261201,37.8
MURRAY UT US,19270101,40.1
MURRAY UT US,19270201,41.5
MURRAY UT US,19270301,49.6
MURRAY UT US,19270401,59.7
MURRAY UT US,19270501,66.7
MURRAY UT US,19270601,79.3
MURRAY UT US,19270701,91.4
MURRAY UT US,19270801,84.4
MURRAY UT US,19270901,76.1
MURRAY UT US,19271001,68.2
MURRAY UT US,19271101,55.8
MURRAY UT US,19271201,36.3
MURRAY UT US,19280101,36.7
MURRAY UT US,19280201,44.6
MURRAY UT US,19280301,52.3
MURRAY UT US,19280401,57.4
MURRAY UT US,19280501,75.9
MURRAY UT US,19280601,79.9
MURRAY UT US,19280701,91.8
MURRAY UT US,19280801,89.1
MURRAY UT US,19280901,82.9
MURRAY UT US,19281001,67.1
MURRAY UT US,19281101,48.4
MURRAY UT US,19281201,36.3
MURRAY UT US,19290101,33.8
MURRAY UT US,19290201,34
MURRAY UT US,19290301,49.1
MURRAY UT US,19290501,73.6
RIVERTON UT US,19651001,70.9
RIVERTON UT US,19651101,55.9
RIVERTON UT US,19651201,42.3
RIVERTON UT US,19660101,39.6
RIVERTON UT US,19660201,39.4
RIVERTON UT US,19660301,54.3
RIVERTON UT US,19660401,63
RIVERTON UT US,19660501,76.6
RIVERTON UT US,19660601,83.3
RIVERTON UT US,19660701,92.5
RIVERTON UT US,19660801,90
RIVERTON UT US,19660901,81.3
RIVERTON UT US,19661001,64.8
RIVERTON UT US,19661101,53.6
RIVERTON UT US,19661201,36.9
RIVERTON UT US,19670101,37.6
RIVERTON UT US,19670201,44.4
RIVERTON UT US,19670301,56.7
RIVERTON UT US,19670401,58.8
RIVERTON UT US,19670501,68.4
RIVERTON UT US,19670601,77.2
RIVERTON UT US,19670701,92.1
RIVERTON UT US,19670801,93.4
RIVERTON UT US,19670901,81.3
RIVERTON UT US,19671001,68
RIVERTON UT US,19671101,55.4
RIVERTON UT US,19671201,32.9
RIVERTON UT US,19680101,36.5
RIVERTON UT US,19680201,47.3
RIVERTON UT US,19680301,57
RIVERTON UT US,19680401,55.8
RIVERTON UT US,19680501,69.1
RIVERTON UT US,19680601,83.5
RIVERTON UT US,19680701,91.2
RIVERTON UT US,19680801,82.6
RIVERTON UT US,19680901,79.3
SALT LAKE CITY E BENCH UT US,19900601,84.2
SALT LAKE CITY E BENCH UT US,19900701,90.7
SALT LAKE CITY E BENCH UT US,19900801,87.3
SALT LAKE CITY E BENCH UT US,19900901,82
SALT LAKE CITY E BENCH UT US,19901001,65.8
SALT LAKE CITY E BENCH UT US,19901101,52.7
SALT LAKE CITY E BENCH UT US,19901201,32.9
SALT LAKE CITY E BENCH UT US,19910101,36.1
SALT LAKE CITY E BENCH UT US,19910201,50.9
SALT LAKE CITY E BENCH UT US,19910301,51.4
SALT LAKE CITY E BENCH UT US,19910401,58.1
SALT LAKE CITY E BENCH UT US,19910801,88.2
SALT LAKE CITY E BENCH UT US,19910901,76.3
SALT LAKE CITY E BENCH UT US,19911001,65.8
SALT LAKE CITY E BENCH UT US,19920201,50.2
SALT LAKE CITY E BENCH UT US,19920401,70.7
SALT LAKE CITY E BENCH UT US,19920601,83.1
SALT LAKE CITY E BENCH UT US,19920701,87.8
SALT LAKE CITY E BENCH UT US,19920801,88.5
SALT LAKE CITY E BENCH UT US,19920901,79
SALT LAKE CITY E BENCH UT US,19921001,68.2
SALT LAKE CITY E BENCH UT US,19921101,44.6
SALT LAKE CITY E BENCH UT US,19921201,38.3
SALT LAKE CITY E BENCH UT US,19930101,36.7
SALT LAKE CITY E BENCH UT US,19930201,39
SALT LAKE CITY E BENCH UT US,19930301,53.4
SALT LAKE CITY E BENCH UT US,19930401,59.9
SALT LAKE CITY E BENCH UT US,19930501,75.9
SALT LAKE CITY E BENCH UT US,19930601,66.7
SALT LAKE CITY E BENCH UT US,19930701,83.3
SALT LAKE CITY E BENCH UT US,19930801,85.6
SALT LAKE CITY E BENCH UT US,19930901,78.3
SALT LAKE CITY E BENCH UT US,19931001,62.4
SALT LAKE CITY E BENCH UT US,19931101,46.2
SALT LAKE CITY E BENCH UT US,19931201,41.5
SALT LAKE CITY E BENCH UT US,19940101,46.6
SALT LAKE CITY E BENCH UT US,19940201,46
SALT LAKE CITY E BENCH UT US,19940301,58.5
SALT LAKE CITY E BENCH UT US,19940401,64.4
SALT LAKE CITY E BENCH UT US,19940501,77.2
SALT LAKE CITY E BENCH UT US,19940601,87.8
SALT LAKE CITY E BENCH UT US,19940701,92.8
SALT LAKE CITY E BENCH UT US,19940801,91.8
SALT LAKE CITY E BENCH UT US,19940901,81.9
SALT LAKE CITY E BENCH UT US,19941001,63.3
SALT LAKE CITY E BENCH UT US,19941101,45.7
SALT LAKE CITY E BENCH UT US,19941201,44.4
SALT LAKE CITY E BENCH UT US,19950101,43.5
SALT LAKE CITY E BENCH UT US,19950201,55.4
SALT LAKE CITY E BENCH UT US,19950301,55.8
SALT LAKE CITY E BENCH UT US,19950501,67.1
SALT LAKE CITY E BENCH UT US,19950601,78.4
SALT LAKE CITY E BENCH UT US,19950701,88.9
SALT LAKE CITY E BENCH UT US,19950801,90.3
SALT LAKE CITY E BENCH UT US,19950901,80.6
SALT LAKE CITY E BENCH UT US,19951001,65.7
SALT LAKE CITY E BENCH UT US,19951101,59.7
SALT LAKE CITY E BENCH UT US,19951201,45.9
SALT LAKE CITY E BENCH UT US,19960101,41.4
SALT LAKE CITY E BENCH UT US,19960201,45.3
SALT LAKE CITY E BENCH UT US,19960301,56.1
SALT LAKE CITY E BENCH UT US,19960401,63.1
SALT LAKE CITY E BENCH UT US,19960501,71.6
SALT LAKE CITY E BENCH UT US,19960601,86.4
SALT LAKE CITY E BENCH UT US,19960701,92.1
SALT LAKE CITY E BENCH UT US,19960801,89.2
SALT LAKE CITY E BENCH UT US,19960901,75.9
SALT LAKE CITY E BENCH UT US,19961001,63.9
SALT LAKE CITY E BENCH UT US,19961101,53.4
SALT LAKE CITY E BENCH UT US,19961201,44.8
SALT LAKE CITY E BENCH UT US,19970101,39.6
SALT LAKE CITY E BENCH UT US,19970201,43.3
SALT LAKE CITY E BENCH UT US,19970301,60.4
SALT LAKE CITY E BENCH UT US,19970401,59.2
SALT LAKE CITY E BENCH UT US,19970501,76.6
SALT LAKE CITY E BENCH UT US,19970601,82.9
SALT LAKE CITY E BENCH UT US,19970701,88.5
SALT LAKE CITY E BENCH UT US,19971101,42.8
SALT LAKE CITY E BENCH UT US,19971201,34.3
SALT LAKE CITY E BENCH UT US,19980101,44.6
SALT LAKE CITY E BENCH UT US,19980201,43.2
SALT LAKE CITY E BENCH UT US,19980301,52
SALT LAKE CITY E BENCH UT US,19980401,57.2
SALT LAKE CITY E BENCH UT US,19980501,70.9
SALT LAKE CITY E BENCH UT US,19980601,75.6
SALT LAKE CITY E BENCH UT US,19980701,91.2
